"No.","Time","Source","Destination","Protocol","Length","Info"
"123989","18007.310147","10.0.0.2","10.0.0.10","NGAP","276","HandoverRequest"
"123990","18007.360147","10.1.0.2","10.0.0.10","GTPv2","800","Create Session Response"
"123991","18007.47401","172.16.0.2","192.168.2.11","UDP","389","7667  >  50820 Len=347"
"123992","18007.555549","192.168.1.10","10.1.0.10","NGAP","543","HandoverRequest"
"123993","18007.614272","172.16.0.1","172.16.1.2","PFCP","460","Session Establishment Request"
"123994","18007.664272","172.16.0.1","172.16.1.2","DNS","1028","Standard query"
"123995","18007.754938","192.168.1.10","10.1.0.11","GTPv2","1319","Create Session Request"
"123996","18007.879757","10.0.0.2","172.16.1.1","GTPv2","546","Delete Session Request"
"123997","18007.981753","192.168.1.10","192.168.2.10","NGAP","936","InitialContextSetupRequest"
"123998","18008.040277","172.16.0.2","10.0.0.10","HTTP/2","1005","34720  >  17681 Len=963"
"123999","18008.091953","10.1.0.2","10.0.0.11","NAS-5GS","87","Registration Request"
"124000","18008.184923","192.168.1.11","192.168.2.11","PFCP","1060","Session Modification Request"
"124001","18008.241268","10.0.0.1","10.0.0.11","HTTP/2","773","57215  >  59259 Len=731"
"124002","18008.291268","10.1.0.1","10.0.0.11","NAS-5GS","738","Deregistration Request"
"124003","18008.341268","10.0.0.2","10.1.0.11","PFCP","121","Session Deletion Request"
"124004","18008.398597","172.16.0.1","10.1.0.11","GTPv2","313","Modify Bearer Request"
"124005","18008.53798","10.0.0.1","10.1.0.10","NAS-5GS","572","Registration Request"
"124006","18008.58798","192.168.1.10","10.1.0.10","NAS-5GS","1187","Authentication Failure"
"124007","18008.63798","172.16.0.2","172.16.1.2","NGAP","1007","InitialUEMessage"
"124008","18008.729169","172.16.0.2","10.0.0.11","NGAP","1372","InitialContextSetupRequest"
"124009","18008.989452","172.16.0.2","10.1.0.10","PFCP","387","Session Establishment Request"
"124010","18009.039452","192.168.1.10","192.168.2.10","UDP","707","4232  >  44825 Len=665"
"124011","18009.089452","10.0.0.2","172.16.1.2","RRC","495","RRCReconfiguration"
"124012","18009.139452","172.16.0.1","192.168.2.10","GTPv2","561","Create Session Request"
"124013","18009.189452","10.0.0.2","10.0.0.10","DNS","239","Standard query"
"124014","18009.239452","172.16.0.2","192.168.2.11","DNS","144","Standard query response"
"124015","18009.289452","10.1.0.1","192.168.2.11","NGAP","1136","NGSetupRequest"
"124016","18009.339452","10.0.0.2","10.1.0.11","NGAP","1133","UEContextReleaseRequest"
"124017","18009.392673","10.1.0.1","10.1.0.10","UDP","865","15229  >  31208 Len=823"
"124018","18009.442673","192.168.1.11","10.1.0.10","PFCP","1140","Heartbeat Request"
"124019","18009.500283","172.16.0.1","10.0.0.10","GTPv2","1343","Create Session Response"
"124020","18009.629698","10.0.0.2","172.16.1.1","NAS-5GS","1436","Service Reject"
"124021","18009.679698","10.0.0.1","10.1.0.11","PFCP","1073","Heartbeat Request"
"124022","18010.081712","172.16.0.2","10.1.0.11","GTPv2","339","Delete Session Request"
"124023","18010.151787","10.0.0.2","10.1.0.11","DNS","973","Standard query response"
"124024","18010.201787","10.1.0.2","172.16.1.1","NAS-5GS","121","Service Reject"
"124025","18010.251787","172.16.0.1","172.16.1.2","NAS-5GS","655","Authentication Failure"
"124026","18010.378108","10.0.0.1","10.1.0.11","DNS","135","Standard query"
"124027","18010.529132","172.16.0.2","192.168.2.10","HTTP/2","1227","37366  >  50182 Len=1185"
"124028","18010.615734","10.0.0.2","10.0.0.10","NAS-5GS","820","Service Reject"
"124029","18010.665734","10.1.0.1","10.1.0.11","NAS-5GS","945","Registration Request"
"124030","18011.003501","10.1.0.1","10.0.0.11","NGAP","1108","HandoverRequest"
"124031","18011.053501","10.1.0.1","192.168.2.11","UDP","600","55625  >  57393 Len=558"
"124032","18011.307699","10.0.0.2","192.168.2.11","NAS-5GS","868","Service Reject"
"124033","18011.391699","10.1.0.2","10.0.0.10","NAS-5GS","1387","Authentication Failure"
"124034","18011.441699","192.168.1.10","192.168.2.10","NGAP","756","PathSwitchRequest"
"124035","18011.544154","10.1.0.2","10.1.0.10","GTPv2","745","Create Session Response"
"124036","18011.619213","10.0.0.1","192.168.2.11","HTTP/2","795","39010  >  16406 Len=753"
"124037","18011.713456","192.168.1.11","172.16.1.1","NAS-5GS","657","Registration Request"
"124038","18011.763456","10.1.0.1","10.0.0.10","GTPv2","67","Modify Bearer Request"
"124039","18011.813456","172.16.0.1","10.1.0.11","HTTP/2","1186","59966  >  7013 Len=1144"
"124040","18011.863456","172.16.0.1","172.16.1.1","NGAP","638","NGSetupRequest"
"124041","18011.913456","172.16.0.1","172.16.1.1","NAS-5GS","853","Authentication Failure"
"124042","18011.966778","10.1.0.2","172.16.1.1","DNS","1467","Standard query response"
"124043","18012.14335","192.168.1.10","192.168.2.10","NGAP","799","NGSetupRequest"
"124044","18012.20759","10.1.0.2","192.168.2.11","UDP","947","40569  >  49371 Len=905"
"124045","18012.285007","192.168.1.11","10.1.0.11","GTPv2","1194","Create Session Response"
"124046","18012.335007","192.168.1.10","192.168.2.11","PFCP","878","Session Deletion Request"
"124047","18012.449236","192.168.1.10","172.16.1.2","UDP","236","40699  >  42980 Len=194"
"124048","18012.499236","172.16.0.1","10.0.0.11","PFCP","308","Session Establishment Request"
"124049","18012.549236","10.0.0.1","192.168.2.11","NAS-5GS","53","Authentication Failure"
"124050","18012.81862","10.1.0.2","192.168.2.11","NGAP","789","InitialUEMessage"
"124051","18012.86862","192.168.1.11","10.1.0.11","GTPv2","1145","Create Session Response"
"124052","18012.91862","172.16.0.2","192.168.2.10","HTTP/2","1492","12087  >  44329 Len=1450"
"124053","18013.012581","10.0.0.2","172.16.1.1","NGAP","992","InitialContextSetupRequest"
"124054","18013.091959","10.0.0.1","172.16.1.2","GTPv2","1471","Create Session Response"
"124055","18013.199846","10.0.0.1","172.16.1.2","PFCP","1124","Session Establishment Request"
"124056","18013.263994","192.168.1.10","172.16.1.1","GTPv2","594","Modify Bearer Request"
"124057","18013.313994","10.0.0.2","172.16.1.1","GTPv2","367","Create Session Response"
"124058","18013.363994","10.0.0.2","192.168.2.11","PFCP","671","Session Modification Request"
"124059","18013.468306","172.16.0.1","10.0.0.11","UDP","1416","6650  >  61947 Len=1374"
"124060","18013.690607","10.1.0.2","10.0.0.11","NGAP","97","HandoverRequest"
"124061","18013.740607","10.0.0.1","10.1.0.10","NAS-5GS","283","Authentication Failure"
"124062","18013.790607","10.1.0.1","172.16.1.2","HTTP/2","561","25487  >  1517 Len=519"
"124063","18013.840607","172.16.0.2","10.1.0.10","NGAP","496","HandoverRequest"
"124064","18013.890607","172.16.0.2","172.16.1.1","NAS-5GS","739","Authentication Failure"
"124065","18013.940607","192.168.1.10","172.16.1.1","NGAP","968","InitialUEMessage"
"124066","18013.993997","10.0.0.1","172.16.1.1","HTTP/2","1257","9356  >  48476 Len=1215"
"124067","18014.043997","192.168.1.10","172.16.1.1","ICMP","816","Destination unreachable"
"124068","18014.343747","172.16.0.2","192.168.2.10","NAS-5GS","1280","Registration Request"
"124069","18014.488478","192.168.1.10","192.168.2.11","UDP","267","31441  >  2330 Len=225"
"124070","18014.538478","10.1.0.2","192.168.2.10","ICMP","1151","Destination unreachable"
"124071","18014.588478","192.168.1.10","172.16.1.2","NGAP","1300","UEContextReleaseRequest"
"124072","18014.657549","172.16.0.2","192.168.2.11","NGAP","771","PathSwitchRequest"
"124073","18014.792385","192.168.1.11","192.168.2.10","UDP","180","1944  >  23233 Len=138"
"124074","18015.012319","10.1.0.1","10.1.0.10","PFCP","293","Session Modification Request"
"124075","18015.306792","192.168.1.10","192.168.2.11","HTTP/2","859","30110  >  40230 Len=817"
"124076","18015.359803","10.0.0.1","172.16.1.2","ICMP","667","Echo (ping) reply"
"124077","18015.452087","172.16.0.1","10.0.0.10","UDP","1260","35229  >  48411 Len=1218"
"124078","18015.502087","172.16.0.1","192.168.2.10","ICMP","649","Echo (ping) request"
"124079","18015.800302","10.0.0.1","10.0.0.11","UDP","695","2414  >  50470 Len=653"
"124080","18015.850302","172.16.0.1","10.0.0.11","HTTP/2","622","11305  >  36047 Len=580"
"124081","18015.95264","172.16.0.1","10.1.0.11","NGAP","1408","InitialUEMessage"
"124082","18016.00264","10.1.0.1","10.1.0.10","HTTP/2","584","27989  >  26872 Len=542"
"124083","18016.086105","192.168.1.11","192.168.2.11","NGAP","62","HandoverRequest"
"124084","18016.136105","10.0.0.2","192.168.2.10","NGAP","1392","InitialContextSetupRequest"
"124085","18016.186105","10.0.0.1","172.16.1.1","NGAP","142","PathSwitchRequest"
"124086","18016.254652","10.1.0.2","172.16.1.1","HTTP/2","700","14268  >  57923 Len=658"
"124087","18016.309022","172.16.0.2","10.0.0.10","NGAP","50","PathSwitchRequest"
"124088","18016.359022","192.168.1.10","10.1.0.10","NAS-5GS","1429","Registration Request"
"124089","18016.487015","192.168.1.11","10.1.0.11","UDP","419","54536  >  42557 Len=377"
"124090","18016.572951","192.168.1.10","172.16.1.2","NAS-5GS","321","Service Reject"
"124091","18016.627339","10.0.0.1","10.0.0.11","RRC","1183","MeasurementReport"
"124092","18016.677339","10.0.0.2","10.0.0.10","HTTP/2","191","37628  >  30452 Len=149"
"124093","18016.846342","10.1.0.2","172.16.1.1","NGAP","1135","PathSwitchRequest"
"124094","18016.920219","10.0.0.2","10.1.0.10","NGAP","1092","InitialContextSetupRequest"
"124095","18017.178291","10.0.0.2","10.0.0.10","NGAP","857","InitialContextSetupRequest"
"124096","18017.228291","10.1.0.2","192.168.2.10","NGAP","968","HandoverRequest"
"124097","18017.301539","10.0.0.1","10.1.0.10","PFCP","1280","Session Establishment Request"
"124098","18017.351539","10.0.0.2","172.16.1.1","NGAP","1270","InitialUEMessage"
"124099","18017.438818","10.0.0.1","10.0.0.10","NAS-5GS","1187","Authentication Failure"
"124100","18017.529537","192.168.1.10","10.1.0.11","ICMP","241","Echo (ping) reply"
"124101","18017.591681","10.0.0.1","172.16.1.2","PFCP","1034","Heartbeat Request"
"124102","18017.641681","172.16.0.2","192.168.2.10","GTPv2","743","Modify Bearer Request"
"124103","18017.701342","10.0.0.1","172.16.1.1","NAS-5GS","569","Service Reject"
"124104","18017.751342","10.0.0.2","192.168.2.11","NGAP","266","UEContextReleaseRequest"
"124105","18017.801342","10.1.0.2","10.0.0.11","GTPv2","996","Delete Session Request"
"124106","18017.851342","10.0.0.2","192.168.2.10","UDP","311","64436  >  51426 Len=269"
"124107","18017.997644","10.0.0.1","10.0.0.11","PFCP","1086","Session Deletion Request"
"124108","18018.088562","192.168.1.11","10.0.0.10","UDP","1379","46814  >  25372 Len=1337"
"124109","18018.153275","10.1.0.2","10.0.0.11","HTTP/2","1297","7029  >  17011 Len=1255"
"124110","18018.203275","192.168.1.11","172.16.1.2","NAS-5GS","770","Deregistration Request"
"124111","18018.257404","10.0.0.2","192.168.2.10","NAS-5GS","107","Service Reject"
"124112","18018.416286","172.16.0.2","172.16.1.2","ICMP","702","Destination unreachable"
"124113","18018.522111","10.0.0.1","172.16.1.1","DNS","612","Standard query response"
"124114","18018.640132","10.0.0.1","10.0.0.11","DNS","103","Standard query response"
"124115","18018.720099","10.1.0.2","10.1.0.11","NGAP","517","InitialContextSetupRequest"
"124116","18018.898654","10.0.0.2","172.16.1.1","GTPv2","748","Create Session Response"
"124117","18019.017796","10.0.0.1","10.0.0.10","PFCP","1251","Heartbeat Request"
"124118","18019.067796","10.0.0.1","192.168.2.10","UDP","1487","32862  >  11283 Len=1445"
"124119","18019.128813","172.16.0.1","172.16.1.1","PFCP","1003","Heartbeat Request"
"124120","18019.40044","10.0.0.1","192.168.2.11","NAS-5GS","431","Service Reject"
"124121","18019.45044","10.1.0.2","192.168.2.11","NGAP","217","InitialUEMessage"
"124122","18019.73814","10.0.0.1","10.1.0.10","NGAP","1373","PathSwitchRequest"
"124123","18019.78814","10.0.0.2","192.168.2.11","NAS-5GS","885","Service Reject"
"124124","18019.83814","10.0.0.1","172.16.1.2","UDP","1024","21925  >  55359 Len=982"
"124125","18019.88814","192.168.1.10","10.0.0.10","DNS","850","Standard query"
"124126","18019.962681","10.1.0.1","10.1.0.11","DNS","613","Standard query"
"124127","18020.012681","10.0.0.1","10.0.0.10","NAS-5GS","460","Registration Request"
"124128","18020.067195","172.16.0.1","172.16.1.1","HTTP/2","145","28565  >  13861 Len=103"
"124129","18020.193578","10.1.0.1","10.0.0.10","NAS-5GS","935","Service Reject"
"124130","18020.404608","192.168.1.10","10.0.0.11","ICMP","1024","Echo (ping) reply"
"124131","18020.454608","192.168.1.10","192.168.2.10","HTTP/2","840","31683  >  32221 Len=798"
"124132","18020.517495","172.16.0.2","10.1.0.11","NAS-5GS","446","Service Reject"
"124133","18020.567495","10.1.0.2","10.0.0.10","NGAP","938","HandoverRequest"
"124134","18020.71559","172.16.0.2","192.168.2.11","PFCP","121","Heartbeat Request"
"124135","18020.769203","10.1.0.2","10.0.0.10","DNS","388","Standard query"
"124136","18020.922873","192.168.1.11","172.16.1.1","GTPv2","863","Create Session Response"
"124137","18020.973721","10.0.0.2","10.1.0.10","HTTP/2","912","33484  >  62825 Len=870"
"124138","18021.169603","10.0.0.2","10.0.0.10","HTTP/2","310","1527  >  44257 Len=268"
"124139","18021.233614","192.168.1.10","192.168.2.10","GTPv2","1375","Create Session Request"
"124140","18021.283614","172.16.0.2","10.0.0.11","ICMP","644","Echo (ping) request"
"124141","18021.333614","192.168.1.11","10.0.0.10","NGAP","1088","HandoverRequest"
"124142","18021.430028","10.0.0.2","172.16.1.1","NGAP","819","HandoverRequest"
"124143","18021.480028","10.0.0.2","172.16.1.1","UDP","670","27885  >  22995 Len=628"
"124144","18021.530028","10.0.0.1","192.168.2.11","PFCP","880","Session Modification Request"
"124145","18021.580028","10.1.0.1","10.0.0.10","PFCP","261","Session Deletion Request"
"124146","18021.630028","172.16.0.2","172.16.1.2","DNS","1267","Standard query"
"124147","18021.680028","172.16.0.1","10.1.0.11","GTPv2","794","Create Session Response"
"124148","18021.747494","172.16.0.2","10.0.0.10","NAS-5GS","159","Deregistration Request"
"124149","18021.797494","10.0.0.1","10.1.0.10","NAS-5GS","447","Service Reject"
"124150","18021.847494","172.16.0.1","10.1.0.10","NAS-5GS","659","Registration Request"
"124151","18021.897494","192.168.1.11","10.1.0.11","HTTP/2","1454","17879  >  56072 Len=1412"
"124152","18021.947494","10.0.0.2","172.16.1.2","NGAP","813","NGSetupRequest"
"124153","18021.997494","192.168.1.10","192.168.2.11","NAS-5GS","1225","Authentication Failure"
"124154","18022.078502","172.16.0.2","10.1.0.10","GTPv2","769","Delete Session Request"
"124155","18022.184355","172.16.0.1","10.0.0.11","HTTP/2","872","19048  >  27011 Len=830"
"124156","18022.234355","10.0.0.1","10.1.0.10","GTPv2","945","Modify Bearer Request"
"124157","18022.291778","10.1.0.1","172.16.1.1","UDP","731","42269  >  11178 Len=689"
"124158","18022.416861","172.16.0.1","10.0.0.11","NGAP","1420","NGSetupRequest"
"124159","18022.466861","10.0.0.2","10.1.0.11","DNS","639","Standard query response"
"124160","18022.516861","192.168.1.10","172.16.1.2","GTPv2","717","Delete Session Request"
"124161","18022.566861","10.1.0.2","10.0.0.11","PFCP","651","Session Establishment Request"
"124162","18022.616861","10.1.0.2","10.1.0.11","DNS","386","Standard query response"
"124163","18022.666861","10.0.0.2","10.1.0.11","NAS-5GS","643","Service Reject"
"124164","18022.716861","10.0.0.2","10.1.0.10","UDP","462","60559  >  38730 Len=420"
"124165","18022.771998","10.0.0.2","172.16.1.2","HTTP/2","1160","28409  >  36771 Len=1118"
"124166","18022.821998","172.16.0.2","172.16.1.1","GTPv2","963","Modify Bearer Request"
"124167","18022.88452","10.0.0.2","172.16.1.1","NGAP","1475","NGSetupRequest"
"124168","18022.93452","192.168.1.11","10.0.0.11","NAS-5GS","1216","Deregistration Request"
"124169","18022.98452","10.0.0.1","172.16.1.1","NGAP","1326","UEContextReleaseRequest"
"124170","18023.03452","10.0.0.2","10.0.0.10","UDP","615","29555  >  12127 Len=573"
"124171","18023.092623","10.0.0.1","10.1.0.10","NAS-5GS","1226","Authentication Failure"
"124172","18023.179392","10.0.0.1","192.168.2.11","ICMP","878","Echo (ping) reply"
"124173","18023.231334","10.1.0.2","10.1.0.11","NAS-5GS","952","Authentication Failure"
"124174","18023.281334","10.0.0.1","10.0.0.11","RRC","1302","MeasurementReport"
"124175","18023.331334","172.16.0.1","192.168.2.10","HTTP/2","1126","28909  >  43166 Len=1084"
"124176","18023.388992","192.168.1.11","10.1.0.10","DNS","873","Standard query response"
"124177","18023.470521","172.16.0.1","172.16.1.2","HTTP/2","666","26179  >  8045 Len=624"
"124178","18023.532151","192.168.1.11","10.1.0.11","DNS","1425","Standard query"
"124179","18023.582151","10.0.0.1","10.0.0.10","NAS-5GS","520","Service Reject"
"124180","18023.632151","10.0.0.2","172.16.1.1","NAS-5GS","1117","Service Reject"
"124181","18023.682151","10.0.0.1","10.1.0.11","DNS","282","Standard query"
"124182","18023.732151","10.0.0.2","10.1.0.11","NGAP","107","PathSwitchRequest"
"124183","18023.829555","10.1.0.2","172.16.1.2","NAS-5GS","1369","Registration Request"
"124184","18024.031735","10.1.0.2","10.0.0.11","DNS","735","Standard query response"
"124185","18024.081735","10.0.0.2","10.0.0.10","UDP","659","49583  >  57527 Len=617"
"124186","18024.141943","172.16.0.2","10.0.0.10","UDP","705","51416  >  35690 Len=663"
"124187","18024.191943","10.0.0.2","172.16.1.2","NGAP","1452","UEContextReleaseRequest"
"124188","18024.241943","10.0.0.2","192.168.2.11","NAS-5GS","320","Deregistration Request"
"124189","18024.414091","172.16.0.2","10.0.0.11","HTTP/2","267","32292  >  4521 Len=225"
"124190","18024.464091","192.168.1.10","10.1.0.11","GTPv2","696","Create Session Response"
"124191","18024.514091","172.16.0.1","172.16.1.2","HTTP/2","905","16226  >  64714 Len=863"
"124192","18024.57471","10.1.0.2","10.1.0.11","HTTP/2","938","8584  >  12681 Len=896"
"124193","18024.62471","192.168.1.10","172.16.1.2","NAS-5GS","1054","Registration Request"
"124194","18024.674791","172.16.0.1","10.0.0.10","HTTP/2","887","62705  >  37275 Len=845"
"124195","18024.732235","192.168.1.10","192.168.2.10","PFCP","920","Session Deletion Request"
"124196","18024.868229","172.16.0.1","192.168.2.10","UDP","1135","49295  >  62493 Len=1093"
"124197","18024.918229","192.168.1.10","192.168.2.10","HTTP/2","844","7406  >  42839 Len=802"
"124198","18025.100476","192.168.1.11","10.1.0.10","NAS-5GS","893","Registration Request"
"124199","18025.15282","10.0.0.2","172.16.1.1","DNS","1401","Standard query response"
"124200","18025.262555","172.16.0.1","10.0.0.10","PFCP","691","Session Establishment Request"
"124201","18025.335749","192.168.1.11","10.0.0.11","NAS-5GS","947","Deregistration Request"
"124202","18025.391896","192.168.1.10","172.16.1.2","HTTP/2","889","26588  >  3144 Len=847"
"124203","18025.510392","10.1.0.2","10.0.0.10","NGAP","486","InitialUEMessage"
"124204","18025.863179","10.1.0.1","192.168.2.10","NGAP","582","HandoverRequest"
"124205","18025.913179","172.16.0.1","10.0.0.10","HTTP/2","262","32905  >  4635 Len=220"
"124206","18026.005359","10.0.0.1","172.16.1.1","PFCP","265","Session Deletion Request"
"124207","18026.055359","10.0.0.1","192.168.2.10","UDP","1350","55308  >  47423 Len=1308"
"124208","18026.134515","10.1.0.2","172.16.1.2","NGAP","1275","UEContextReleaseRequest"
"124209","18026.224088","192.168.1.11","10.1.0.10","PFCP","1415","Session Modification Request"
"124210","18026.360417","10.0.0.1","192.168.2.11","HTTP/2","640","62504  >  39984 Len=598"
"124211","18026.410417","10.0.0.2","10.1.0.10","HTTP/2","1044","47465  >  22986 Len=1002"
"124212","18026.48728","10.0.0.1","172.16.1.2","RRC","1212","RRCSetup"
"124213","18026.60437","10.0.0.2","172.16.1.2","DNS","1162","Standard query response"
"124214","18026.742286","192.168.1.10","10.1.0.11","HTTP/2","1320","62603  >  3132 Len=1278"
"124215","18026.792286","10.0.0.1","10.1.0.11","GTPv2","1359","Create Session Request"
"124216","18026.851058","10.1.0.2","10.1.0.10","UDP","393","60500  >  58740 Len=351"
"124217","18027.053551","10.0.0.2","10.1.0.10","GTPv2","318","Modify Bearer Request"
"124218","18027.308326","10.1.0.2","10.0.0.10","NAS-5GS","1194","Registration Request"
"124219","18027.358326","192.168.1.10","192.168.2.10","PFCP","1314","Session Deletion Request"
"124220","18027.408326","192.168.1.10","192.168.2.11","HTTP/2","1251","18846  >  5895 Len=1209"
"124221","18027.458326","192.168.1.11","10.1.0.10","NAS-5GS","134","Service Reject"
"124222","18027.513717","10.1.0.2","10.0.0.10","NGAP","1340","InitialContextSetupRequest"
"124223","18027.600305","10.1.0.2","172.16.1.1","HTTP/2","1166","48393  >  7331 Len=1124"
"124224","18027.679855","10.0.0.2","172.16.1.2","UDP","66","28578  >  59443 Len=24"
"124225","18027.76061","192.168.1.11","172.16.1.2","NGAP","963","InitialContextSetupRequest"
"124226","18027.82575","192.168.1.10","10.1.0.11","UDP","681","37811  >  42588 Len=639"
"124227","18028.164015","192.168.1.11","192.168.2.11","GTPv2","976","Delete Session Request"
"124228","18028.214015","172.16.0.1","192.168.2.11","NGAP","861","NGSetupRequest"
"124229","18028.319867","172.16.0.2","192.168.2.11","NGAP","939","PathSwitchRequest"
"124230","18028.369867","10.1.0.2","172.16.1.1","NGAP","962","PathSwitchRequest"
"124231","18028.419867","10.0.0.2","10.0.0.11","UDP","717","32654  >  2884 Len=675"
"124232","18028.533774","192.168.1.11","10.1.0.11","DNS","146","Standard query"
"124233","18028.583774","192.168.1.10","10.1.0.10","NGAP","75","InitialContextSetupRequest"
"124234","18028.633774","10.1.0.2","192.168.2.11","GTPv2","156","Delete Session Request"
"124235","18028.702894","10.0.0.1","192.168.2.11","GTPv2","417","Modify Bearer Request"
"124236","18028.752894","10.1.0.1","192.168.2.10","PFCP","159","Session Modification Request"
"124237","18028.919643","172.16.0.2","172.16.1.1","NAS-5GS","1427","Authentication Failure"
"124238","18029.029033","10.0.0.1","192.168.2.10","HTTP/2","617","63420  >  38503 Len=575"
"124239","18029.136369","10.1.0.1","192.168.2.11","PFCP","1424","Session Modification Request"
"124240","18029.205324","10.0.0.2","10.0.0.10","DNS","1181","Standard query"
"124241","18029.295199","10.1.0.2","10.0.0.10","HTTP/2","801","43002  >  50580 Len=759"
"124242","18029.345199","192.168.1.11","10.0.0.11","NGAP","272","HandoverRequest"
"124243","18029.395199","10.0.0.2","172.16.1.2","NAS-5GS","812","Service Reject"
"124244","18029.460696","192.168.1.10","10.1.0.11","RRC","980","RRCRelease"
"124245","18029.510696","10.0.0.1","172.16.1.1","HTTP/2","1464","37372  >  56573 Len=1422"
"124246","18029.560696","10.0.0.2","10.1.0.10","HTTP/2","947","54132  >  11649 Len=905"
"124247","18029.610696","192.168.1.10","10.1.0.10","NGAP","1258","NGSetupRequest"
"124248","18029.660696","172.16.0.2","10.1.0.11","GTPv2","835","Create Session Response"
"124249","18029.710696","192.168.1.11","172.16.1.2","DNS","781","Standard query response"
"124250","18029.760696","10.0.0.1","10.1.0.10","DNS","566","Standard query"
"124251","18029.810696","10.1.0.2","192.168.2.10","NGAP","185","InitialContextSetupRequest"
"124252","18029.860696","10.1.0.1","192.168.2.10","HTTP/2","138","45292  >  5274 Len=96"
"124253","18029.910696","10.1.0.1","10.0.0.10","NGAP","237","InitialContextSetupRequest"
"124254","18029.960696","10.0.0.2","172.16.1.2","HTTP/2","1245","62695  >  47848 Len=1203"
"124255","18030.100628","172.16.0.2","172.16.1.1","DNS","1313","Standard query response"
"124256","18030.308668","10.1.0.2","172.16.1.2","NAS-5GS","1368","Service Reject"
"124257","18030.378379","10.1.0.1","172.16.1.2","PFCP","370","Session Deletion Request"
"124258","18030.469301","172.16.0.1","172.16.1.1","UDP","1237","63357  >  56058 Len=1195"
"124259","18030.519301","172.16.0.1","10.1.0.10","HTTP/2","84","11896  >  35293 Len=42"
"124260","18030.671824","10.1.0.2","10.0.0.10","PFCP","1358","Session Deletion Request"
"124261","18030.721824","10.0.0.2","192.168.2.11","GTPv2","774","Delete Session Request"
"124262","18030.771824","10.1.0.1","10.1.0.11","UDP","587","29286  >  3895 Len=545"
"124263","18030.931399","172.16.0.2","10.1.0.11","NAS-5GS","218","Deregistration Request"
"124264","18030.981399","192.168.1.11","172.16.1.2","GTPv2","1282","Create Session Request"
"124265","18031.031399","10.0.0.1","172.16.1.2","NGAP","1238","InitialContextSetupRequest"
"124266","18031.439207","10.0.0.1","10.1.0.11","PFCP","987","Session Deletion Request"
"124267","18031.564538","192.168.1.11","172.16.1.2","NAS-5GS","1307","Registration Request"
"124268","18031.673282","192.168.1.10","10.1.0.11","HTTP/2","281","53439  >  17286 Len=239"
"124269","18031.734188","172.16.0.1","10.1.0.11","DNS","189","Standard query response"
"124270","18031.784188","172.16.0.1","192.168.2.10","NAS-5GS","1106","Authentication Failure"
"124271","18031.946146","192.168.1.11","10.1.0.10","DNS","608","Standard query response"
"124272","18031.996146","10.1.0.2","10.0.0.11","ICMP","614","Destination unreachable"
"124273","18032.046146","172.16.0.2","10.0.0.10","NAS-5GS","832","Deregistration Request"
"124274","18032.117507","10.0.0.2","10.0.0.11","NAS-5GS","245","Authentication Failure"
"124275","18032.167507","192.168.1.10","10.0.0.11","NAS-5GS","965","Service Reject"
"124276","18032.217507","172.16.0.1","10.0.0.10","DNS","464","Standard query"
"124277","18032.424381","192.168.1.10","10.0.0.11","RRC","484","RRCReconfiguration"
"124278","18032.691016","192.168.1.11","192.168.2.11","GTPv2","1352","Modify Bearer Request"
"124279","18032.903063","10.1.0.1","10.1.0.10","NAS-5GS","587","Deregistration Request"
"124280","18032.953063","10.0.0.1","172.16.1.1","NGAP","1200","HandoverRequest"
"124281","18033.003063","10.0.0.1","192.168.2.11","GTPv2","1003","Delete Session Request"
"124282","18033.105319","10.1.0.2","10.0.0.10","NGAP","893","InitialUEMessage"
"124283","18033.206129","10.0.0.2","10.1.0.11","NAS-5GS","81","Service Reject"
"124284","18033.256129","172.16.0.2","172.16.1.1","GTPv2","722","Create Session Response"
"124285","18033.452685","172.16.0.1","10.0.0.10","HTTP/2","308","62510  >  47109 Len=266"
"124286","18033.502685","192.168.1.11","10.1.0.10","NAS-5GS","1421","Service Reject"
"124287","18033.552685","192.168.1.10","10.0.0.10","PFCP","70","Heartbeat Request"
"124288","18033.677989","192.168.1.11","10.0.0.11","PFCP","1453","Session Establishment Request"
"124289","18033.727989","10.0.0.1","192.168.2.11","NGAP","1120","PathSwitchRequest"
"124290","18033.777989","172.16.0.1","172.16.1.1","HTTP/2","395","8448  >  12663 Len=353"
"124291","18033.946976","10.0.0.1","10.0.0.11","HTTP/2","1248","9276  >  21717 Len=1206"
"124292","18034.108545","10.1.0.1","192.168.2.11","NAS-5GS","1072","Registration Request"
"124293","18034.301341","10.0.0.2","10.1.0.11","NGAP","1428","NGSetupRequest"
"124294","18034.391343","10.0.0.1","192.168.2.11","DNS","1074","Standard query"
"124295","18034.441343","192.168.1.10","192.168.2.10","NGAP","837","HandoverRequest"
"124296","18034.491343","172.16.0.1","10.0.0.10","NAS-5GS","525","Authentication Failure"
"124297","18034.541455","192.168.1.11","192.168.2.10","HTTP/2","1428","8092  >  51308 Len=1386"
"124298","18034.591455","10.1.0.1","172.16.1.1","NAS-5GS","1080","Service Reject"
"124299","18034.641455","172.16.0.1","10.1.0.10","HTTP/2","1334","3358  >  38172 Len=1292"
"124300","18034.69863","10.1.0.1","10.0.0.10","NGAP","1062","NGSetupRequest"
"124301","18034.74863","10.0.0.1","10.0.0.10","HTTP/2","1459","12620  >  53435 Len=1417"
"124302","18034.79863","10.1.0.2","192.168.2.10","PFCP","500","Session Modification Request"
